Publisher Name,Publisher Registry Id,Core Average (with valid data),Financials Average (with valid data),Value Added Average (with valid data),Weighted Average (with valid data),Core Average (with any data),Financials Average (with any data),Value Added Average (with any data),Weighted Average (with any data)
Oxfam India,oxfamindia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfam Intermón,oxfamintermon,99.62962962962963,50.0,39.50617283950616,72.19135802469135,100.0,50.0,39.50617283950616,72.37654320987654
Oxfam Novib,onl,99.4979079497908,71.28421528236719,58.83216780927312,82.27804974780548,100.0,71.28421528236719,59.166895842745916,82.61277778127828
Oxfam Solidarité-Solidariteit,oxsol,100.0,100.0,22.22222222222222,80.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
Oxfam Wereldwinkels,oww,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
Oxfam-Magasins du monde (omdm),omdm,100.0,100.0,36.111111111111114,84.02777777777777,100.0,100.0,38.888888888888886,84.72222222222223
Oxfam-Quebec,oqc,100.0,75.0,66.66666666666667,85.41666666666667,100.0,75.0,66.66666666666667,85.41666666666667
Oxford Policy Management,opml,92.14285714285714,60.714285714285715,28.932178932178928,68.48304473304474,100.0,60.714285714285715,28.932178932178928,72.41161616161617
Pact,pact,100.0,25.0,28.65497076023392,63.41374269005848,100.0,25.0,28.65497076023392,63.41374269005848
Pakistan Institute of Living & Learning,pill,90.0,0.0,33.333333333333336,53.333333333333336,100.0,0.0,33.333333333333336,58.333333333333336
Palestinian Working Women Society for Development,pwwsd_2022,100.0,100.0,22.22222222222222,80.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
Palladium Europe,palladium_eur,100.0,75.0,33.333333333333336,77.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
Palladium International Ltd (UK),palladium,92.08333333333333,74.3659420289855,32.29847494553376,72.70777091029647,100.0,74.3659420289855,32.29847494553376,76.66610424362982
Palliative Care Association of Malawi,pacam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palliative Care Support Trust,pcst,100.0,62.5,33.333333333333336,73.95833333333333,100.0,62.5,33.333333333333336,73.95833333333333
Pan Africa ILGA,pai155669,100.0,75.0,38.888888888888886,78.47222222222223,100.0,75.0,38.888888888888886,78.47222222222223
Pan African Climate Justice Alliance,pacja,91.81818181818183,100.0,48.37261503928171,83.00224466891133,100.0,100.0,48.37261503928171,87.09315375982042
Panos Institute West Africa (PIWA),ipao,97.93103448275863,9.482758620689655,12.260536398467432,54.401340996168585,99.3103448275862,9.482758620689655,12.260536398467432,55.09099616858237
Paradigm Initiative,paradigm,100.0,50.0,55.55555555555556,76.38888888888889,100.0,50.0,55.55555555555556,76.38888888888889
Parhelion Underwriting Limited,pul,100.0,50.0,0.0,62.5,100.0,50.0,11.11111111111111,65.27777777777777
Particip GmbH,particip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Partnership for African Social & Governance Research (PASGR),pasgr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
partos,partos_nl,100.0,85.11904761904762,36.507936507936506,80.40674603174602,100.0,85.11904761904762,36.507936507936506,80.40674603174602
Pastoralist Girls Initiative,pgi_kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PATH,_path_,90.0,24.999999999999996,40.74074074074073,61.43518518518518,100.0,24.999999999999996,40.74074074074073,66.43518518518519
Pathfinder International,pathfinder1,95.0,87.5,72.22222222222223,87.43055555555556,100.0,87.5,72.22222222222223,89.93055555555556
PATTIRO,pattiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAX,pax,98.21428571428571,81.15079365079364,55.654761904761905,83.30853174603175,100.0,81.15079365079364,55.654761904761905,84.20138888888889
PCP Uganda Limited,pcp-ug_125289,90.0,50.0,100.0,82.5,100.0,50.0,100.0,87.5
Peace Brigades International,pbi_io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peace Corp,peace,100.0,74.80106100795756,33.333333333333336,77.03359858532272,100.0,74.80106100795756,33.333333333333336,77.03359858532272
Peace Direct,peacedirect,100.0,87.5,27.77777777777778,78.81944444444444,100.0,87.5,27.77777777777778,78.81944444444444
Peaceful Change initiative,pci,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
PEAS (Promoting Equality in African Schools),peas,73.33333333333331,41.666666666666664,46.29629629629629,58.65740740740739,89.99999999999999,50.0,49.999999999999986,69.99999999999999
Pegasys Limited,pegasys-eu,100.0,75.0,11.11111111111111,71.52777777777777,100.0,75.0,11.11111111111111,71.52777777777777
Penal Reform International,pri,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
People In Aid,peopleinaid,100.0,50.0,44.44444444444444,73.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
People in Need,pin,100.0,75.0,11.11111111111111,71.52777777777777,100.0,75.0,11.11111111111111,71.52777777777777
People's Process on Housing and Poverty in Zambia,pphpz,100.0,100.0,22.22222222222222,80.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
Perhimpunan Pengembangan Media Nusantara,ja_ppmn,90.0,100.0,33.333333333333336,78.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
PHASE Nepal,phase-nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHASE Worldwide,phase_worldwide,100.0,50.0,38.888888888888886,72.22222222222223,100.0,50.0,38.888888888888886,72.22222222222223
PHYSICIANS ACROSS CONTINENTS (PAC),pac_som,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piermarc,piermarc,90.0,25.0,33.333333333333336,59.583333333333336,100.0,25.0,44.44444444444444,67.36111111111111
Plan International Belgium,pib,100.0,100.0,43.56261022927689,85.89065255731923,100.0,100.0,43.56261022927689,85.89065255731923
Plan International Finland,planinternationalfinland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plan International Netherlands,plannlno,95.73770491803279,88.10505300452718,38.25136612021858,79.45795724020283,96.88524590163934,88.10505300452718,38.615664845173036,80.12280241324473
Plan International UK,plan_uk,96.0,58.65384615384615,35.93567251461988,71.64737966711651,98.0,58.65384615384615,35.93567251461988,72.64737966711651
Plan International USA,plan_usa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plan Ireland Charitable Assistance Limited,plan_ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlanBørnefonden,plb,91.42857142857142,71.42857142857143,24.76190476190476,69.76190476190476,100.0,71.42857142857143,24.76190476190476,74.04761904761905
Plataforma Moçambicana da Água (PLAMA),plama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plateforme des Acteurs de la Société Civile au BENIN,pascib_benin,100.0,100.0,55.55555555555556,88.88888888888889,100.0,100.0,55.55555555555556,88.88888888888889
PONT,pont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pontis Foundation,pontis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Population Media Center,pmc,95.0,12.5,22.22222222222222,56.18055555555556,100.0,12.5,22.22222222222222,58.68055555555556
Population Service International,psi,88.57142857142857,48.80952380952381,48.25396825396825,68.5515873015873,98.57142857142857,48.80952380952381,48.25396825396825,73.5515873015873
Population Services and Training Centre (PSTC),pstc_1102,90.0,37.5,33.333333333333336,62.708333333333336,100.0,37.5,33.333333333333336,67.70833333333333
Population Services Kenya,pskenya_19,100.0,43.421052631578945,22.22222222222222,66.4108187134503,100.0,43.421052631578945,22.22222222222222,66.4108187134503
Positive Vibes Trust,pv,91.25,75.0,46.75925925925926,76.06481481481481,100.0,75.0,46.75925925925926,80.43981481481481
PositiveNegatives,posneg,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Power International,power,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
PPAG,ppag_123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRACTICA Foundation,practica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Practical Action,pa,100.0,74.57627118644068,29.899282117218473,76.1188883259148,100.0,74.57627118644068,31.696667738133506,76.56823473114355
Pragya India,pragya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Première Urgence Internationale,premiere-urgence,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
PRI Association,pri_icf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PricewaterhouseCoopers Private Limited India,pwcplindia,98.0,55.0,44.44444444444444,73.86111111111111,100.0,55.0,44.44444444444444,74.86111111111111
Prince Claus Fund,pcf,100.0,13.0,36.888888888888886,62.47222222222222,100.0,13.0,36.888888888888886,62.47222222222222
Private Infrastructure Development Group,pidg,90.37037037037037,74.2747189603477,49.453642070129526,76.1172754428045,100.0,74.2747189603477,49.453642070129526,80.93209025761931
PRO-FEMMES TWESE HAMWE,profemmes,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
Programming Their Future,p-t-f-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Progressio (closed),progressio,63.0,25.0,32.46913580246914,45.867283950617285,85.0,37.5,32.46913580246914,59.992283950617285
Project Harar,phe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Projet Jeune Leader,pjl,100.0,50.0,0.0,62.5,100.0,50.0,0.0,62.5
Promundo-US,pmo-us,100.0,100.0,38.888888888888886,84.72222222222223,100.0,100.0,38.888888888888886,84.72222222222223
Prospero Limited,prospero,90.0,25.0,88.88888888888889,73.47222222222223,100.0,25.0,88.88888888888889,78.47222222222223
Protecting Families Against HIV/AIDS,prefa_1,100.0,75.0,55.55555555555556,82.63888888888889,100.0,75.0,55.55555555555556,82.63888888888889
PT Arup Indonesia,ptarupidn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUBLIC HEALTH FOUNDATION OF INDIA,phfi,80.0,0.0,22.22222222222222,45.55555555555556,90.0,0.0,22.22222222222222,50.55555555555556
Public International Law & Policy Group,pilpg,90.0,25.0,22.22222222222222,56.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
Publish What You Fund,pwyf,100.0,25.0,33.333333333333336,64.58333333333333,100.0,25.0,33.333333333333336,64.58333333333333
PUM Netherlands,pumnl,90.25641025641025,50.606375606375614,15.482081271554957,61.65031934768777,100.0,50.606375606375614,15.482081271554957,66.52211421948265
Pump Aid,pumpaid,90.0,100.0,66.66666666666667,86.66666666666667,100.0,100.0,66.66666666666667,91.66666666666667
PwC,pwc,97.5,56.25,29.629629629629626,70.2199074074074,100.0,56.25,29.629629629629626,71.4699074074074
Queen Rania Foundation for Education and Development,qrfed,100.0,25.0,11.11111111111111,59.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
Quinoa,quinoa,100.0,100.0,22.22222222222222,80.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
Rabo Foundation,rabofoundation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rabo Partnerships,rabo_partnerships,100.0,50.0,15.873015873015873,66.46825396825398,100.0,50.0,15.873015873015873,66.46825396825398
Radio La Benevolencija,rlb,100.0,100.0,55.55555555555556,88.88888888888889,100.0,100.0,55.55555555555556,88.88888888888889
Radios Rurales Internationales,bfrri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rahnuma-Family Planning Assocation of Pakistan,rfpap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Railway Children,rc,100.0,50.0,41.666666666666664,72.91666666666667,100.0,50.0,41.666666666666664,72.91666666666667
Railway Children Africa,rc2africa,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
RAIN Foundation (former),rainfoundation,80.0,46.66666666666667,71.85185185185185,69.62962962962963,100.0,46.66666666666667,72.5925925925926,79.81481481481482
Rainbow Railroad,rr_qfdi,90.0,25.0,22.22222222222222,56.80555555555556,90.0,25.0,22.22222222222222,56.80555555555556
Rainforest Action Network,ran,100.0,100.0,11.11111111111111,77.77777777777777,100.0,100.0,11.11111111111111,77.77777777777777
Rainforest Alliance,rainforest-alliance,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Rainforest Foundation UK,rfuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rainwater Association of Somalia-RAAS,inforaas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raleigh International,raleigh_int,100.0,62.5,50.0,78.125,100.0,62.5,50.0,78.125
RCN Justice & Démocratie,rcn,100.0,100.0,43.49206349206349,85.87301587301587,100.0,100.0,45.07936507936508,86.26984126984127
Reach A Hand Uganda,rahuug,88.33333333333333,22.916666666666664,11.11111111111111,52.67361111111111,99.16666666666666,22.916666666666664,21.296296296296294,60.63657407407407
Reach Digital Health NPC,rdh,90.0,50.0,33.333333333333336,65.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
READ Foundation,read-foundation,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
Red Cross Red Crescent Climate Centre,climate_centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red Umbrella Fund,ruf,100.0,69.8076923076923,43.58974358974359,78.34935897435898,100.0,69.8076923076923,43.58974358974359,78.34935897435898
RedOrange Media and Communications,redorange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RedR UK,redruk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regional Advisory Information and Network Systems,rains,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
"Rehabilitation, Education and Community Health (REACH)",reach-iraq,95.0,37.5,11.11111111111111,59.65277777777778,100.0,37.5,11.11111111111111,62.15277777777778
Relief International France,ri_france,80.0,50.0,44.44444444444444,63.611111111111114,100.0,50.0,44.44444444444444,73.61111111111111
Relief International UK,ri-uk,95.00000000000001,68.75,33.7037037037037,73.11342592592592,100.0,68.75,33.7037037037037,75.61342592592592
Rene Moawad Foundation,rmf-lb,100.0,100.0,22.22222222222222,80.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
Republic of Korea,odakorea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Resilience,resilience,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Resonate! Yemen,rymn,90.0,75.0,22.22222222222222,69.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
Resource Extraction Monitoring,rem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Responsible Mining Foundation,rmf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Restart Center,restartcenter,90.0,25.0,11.11111111111111,54.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
Restless Development,restless,100.0,68.75,44.44444444444444,78.29861111111111,100.0,68.75,44.44444444444444,78.29861111111111
Results for Development,r4d,80.0,50.0,40.4040404040404,62.601010101010104,100.0,50.0,40.4040404040404,72.6010101010101
Retrak,retrak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Right to Play Netherlands Foundation,rtp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Right To Play UK,rtp_uk,100.0,50.0,38.888888888888886,72.22222222222223,100.0,50.0,38.888888888888886,72.22222222222223
Rights and Resources Initaitive,rri,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Rijksakademie van beeldende kunsten,rabk,100.0,50.0,55.55555555555556,76.38888888888889,100.0,50.0,55.55555555555556,76.38888888888889
Rikolto,rikolto,100.0,100.0,45.395127748068916,86.34878193701724,100.0,100.0,45.395127748068916,86.34878193701724
Rikolto in Belgium,rikolto_belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riverrecycle Oy,riverrecycle,100.0,75.0,55.55555555555556,82.63888888888889,100.0,75.0,55.55555555555556,82.63888888888889
Rocky Mountain Institute,rmi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rode Kruis-Vlaanderen Internationaal vzw,rkiv,100.0,100.0,43.51851851851852,85.87962962962963,100.0,100.0,43.51851851851852,85.87962962962963
Rojiroti UK,rojiroti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Ministry of Foreign Affairs,uasd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rotary Clubs For Development,rc4d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal Botanic Gardens Kew,rbg_kew,80.0,100.0,33.333333333333336,73.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
Royal College of General Practitioners (RCGP),rcgp-international,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal College of Obstetricians & Gynaecologists,rcog_resilience_in_obstetric_skills,90.0,50.0,11.11111111111111,60.27777777777778,100.0,50.0,11.11111111111111,65.27777777777777
Royal Commonwealth Ex-Sevices League,rcel,100.0,50.0,44.44444444444444,73.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
Royal Institute of International Affairs,riia,90.0,37.5,5.555555555555555,55.763888888888886,100.0,37.5,5.555555555555555,60.763888888888886
Royal National Lifeboat Institution (RNLI),rnli_international,90.0,50.0,44.44444444444444,68.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
Royal Netherlands Football Association,knvb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal Society for the Protection of Birds,rspb_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal Society of Tropical Medicine & Hygiene,rstmh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal Tropical Institute,kit,96.95652173913044,69.94565217391305,43.09178743961352,76.73762077294687,100.0,69.94565217391305,43.09178743961352,78.25935990338165
RUAF Foundation,ruaf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rutgers,rutgers,96.76470588235294,91.66666666666667,46.51889741403808,82.92874396135265,100.0,91.66666666666667,46.51889741403808,84.54639102017619
RWENZORI ANTI CORRUP0TION COALITION,rac-001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sabre Education Limited,sct,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
Saferworld,saferworld,100.0,91.51785714285714,34.00997150997151,81.38195716320715,100.0,91.51785714285714,34.00997150997151,81.38195716320715
Samaritan's Purse UK,spuk,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
Samir Kassir Foundation,skf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sana'a Center for Strategic Studies,scss,100.0,62.5,50.0,78.125,100.0,62.5,50.0,78.125
Satellite Applications Catapult Ltd,satelliteapplicationscatapultltd,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
Savana Signatures,savsign-org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Save the Children DK,redbarnet,100.0,70.94594594594595,46.75675675675676,79.42567567567568,100.0,70.94594594594595,46.75675675675676,79.42567567567568
Save the Children International,sci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Save the Children Netherlands,scnl,99.8076923076923,73.46938775510203,50.64102564102564,80.93144950287807,100.0,73.46938775510203,50.64102564102564,81.02760334903192
Save the Children UK,scuk,100.0,26.30952380952381,39.79076479076479,66.52507215007215,100.0,26.30952380952381,39.79076479076479,66.52507215007215
SCI Projets Internationaux ASBL_Service Civil International branche belge,scibelgium,100.0,100.0,53.7037037037037,88.42592592592592,100.0,100.0,53.7037037037037,88.42592592592592
Science for Africa Foundation,sfa_foundation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCOPEinsight B.V.,scopeinsight,100.0,83.33333333333333,55.55555555555556,84.72222222222221,100.0,83.33333333333333,55.55555555555556,84.72222222222221
Scotland's International Development Alliance,sinda,100.0,75.0,33.333333333333336,77.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
Scottish Catholic International Aid Fund (SCIAF),sciaf,95.0,75.0,44.44444444444444,77.36111111111111,100.0,75.0,44.44444444444444,79.86111111111111
"SDSN Association, Inc.",sdsna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Search for Common Ground (SFCG),sfcg,96.42857142857142,87.5,36.82539682539683,79.29563492063491,100.0,87.5,36.82539682539683,81.0813492063492
SECOURS CATHOLIQUE - CARITAS FRANCE,sccf,100.0,49.959807073954984,27.230046948356808,69.29746350557795,100.0,49.959807073954984,27.230046948356808,69.29746350557795
Secrétariat de Concertation des Organisations Non Gouvernementales Maliennes,seco-ong-mali,100.0,100.0,55.55555555555556,88.88888888888889,100.0,100.0,55.55555555555556,88.88888888888889
Secrétariat Permanent des Organisation non-gouvernementales du Burkina Faso (SPONG-BURKINA),spong-burkina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seefar,seefar,100.0,12.5,27.77777777777778,60.06944444444444,100.0,12.5,27.77777777777778,60.06944444444444
